ID,score
WP_CYSTEINE_AND_METHIONINE_CATABOLISM,3.89624905862373
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN,-3.89557353512684
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,3.89264231310607
PID_HES_HEY_PATHWAY,-3.88772470016919
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,-3.88620648664663
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN,3.88497730093321
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL,3.88405295693357
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS,-3.88358629161959
PID_WNT_SIGNALING_PATHWAY,3.87956898441426
FARMER_BREAST_CANCER_CLUSTER_8,3.87526765285975
ZEILSTRA_CD44_TARGETS_DN,3.87302097494125
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN,3.87281410153175
WP_16P112_PROXIMAL_DELETION_SYNDROME,-3.86889238971528
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP,-3.86743605383221
REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING,-3.86732097470675
LE_NEURONAL_DIFFERENTIATION_DN,3.8670566206058
HALMOS_CEBPA_TARGETS_UP,3.86586048980533
BIOCARTA_CERAMIDE_PATHWAY,3.86501526533386
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP,3.86131570278035
AUNG_GASTRIC_CANCER,3.85779978392762
ZHAN_MULTIPLE_MYELOMA_PR_DN,-3.85696946484341
PID_ARF6_TRAFFICKING_PATHWAY,-3.85678224726855
MORI_MATURE_B_LYMPHOCYTE_UP,3.85419180764531
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,-3.85325070172341
JOHNSTONE_PARVB_TARGETS_2_DN,-3.85321102094122
LIU_SOX4_TARGETS_DN,-3.85046652679186
REACTOME_AMINO_ACID_CONJUGATION,-3.84892990002815
WHITEHURST_PACLITAXEL_SENSITIVITY,-3.84746898655606
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM,3.83892413835016
SA_REG_CASCADE_OF_CYCLIN_EXPR,3.83843547467549
KONG_E2F3_TARGETS,-3.83635635498722
REACTOME_DSCAM_INTERACTIONS,3.83316159646154
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN,3.83207546407199
FRIDMAN_SENESCENCE_DN,3.83151209229242
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,3.83078291239249
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP,3.82831630741636
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,-3.82742690611041
MARTINEZ_RB1_TARGETS_UP,-3.82724236399005
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN,3.82622560777879
LUI_THYROID_CANCER_CLUSTER_5,-3.82468102759739
MARSON_BOUND_BY_FOXP3_UNSTIMULATED,-3.82319115123507
AFFAR_YY1_TARGETS_DN,3.82259790340887
ENK_UV_RESPONSE_KERATINOCYTE_UP,3.82253869009408
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,-3.8207592642213
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN,-3.82018288929599
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,-3.81908877985736
MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN,3.81778181334351
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,-3.81549677345774
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,3.81536275143643
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,3.81513375082902
TESAR_ALK_TARGETS_HUMAN_ES_5D_UP,-3.81391869041328
KEGG_CARDIAC_MUSCLE_CONTRACTION,3.81221785719968
REACTOME_PROTEIN_METHYLATION,-3.81101757710382
WP_NEPHROGENESIS,3.80894491008094
OSMAN_BLADDER_CANCER_UP,-3.80789192663839
WP_NETRINUNC5B_SIGNALING_PATHWAY,3.80774387794096
HOEGERKORP_CD44_TARGETS_DIRECT_UP,3.80574586915488
DUAN_PRDM5_TARGETS,3.8052840978329
WHITFIELD_CELL_CYCLE_G2,-3.80441701225531
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,-3.8032958648609
NGUYEN_NOTCH1_TARGETS_DN,3.80025793951377
REACTOME_GDP_FUCOSE_BIOSYNTHESIS,3.79626029852376
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN,-3.79396926732489
TERAMOTO_OPN_TARGETS_CLUSTER_8,-3.79262592317353
ELVIDGE_HYPOXIA_DN,-3.79179182895038
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,-3.78836166946128
SOUCEK_MYC_TARGETS,3.78702711946011
WP_METASTATIC_BRAIN_TUMOR,-3.78577229979379
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_13,-3.78046628235112
NEWMAN_ERCC6_TARGETS_DN,-3.78004724039053
GRADE_COLON_AND_RECTAL_CANCER_UP,3.77888170355287
REACTOME_STRIATED_MUSCLE_CONTRACTION,3.77825915418446
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,-3.7772527767272
SESTO_RESPONSE_TO_UV_C2,-3.77439822441973
GOUYER_TUMOR_INVASIVENESS,-3.77391710929492
TAVOR_CEBPA_TARGETS_UP,3.77259579018977
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP,-3.77192207043605
WANG_SMARCE1_TARGETS_DN,3.76954120186123
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,3.76911282934399
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN,3.7662896191657
LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER,-3.76570455104282
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,3.7650124377713
KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION,3.76154834937424
VANLOO_SP3_TARGETS_DN,3.76144281945454
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2,-3.76128400758168
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,-3.76027855852137
HUNSBERGER_EXERCISE_REGULATED_GENES,3.75848431353637
REACTOME_OTHER_INTERLEUKIN_SIGNALING,3.75751158597263
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN,3.75671947251501
WP_RAS_SIGNALING,-3.75621611235516
BASSO_CD40_SIGNALING_UP,3.7530568591373
BROWNE_HCMV_INFECTION_8HR_DN,3.74978275496613
REACTOME_ORGANIC_ANION_TRANSPORTERS,-3.74936422531584
DELACROIX_RAR_TARGETS_UP,3.74849008089772
DAZARD_RESPONSE_TO_UV_NHEK_UP,3.7481937476688
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,-3.74440567532985
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP,-3.7411932044676
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,3.74005511032555
WP_THERMOGENESIS,-3.73983719989104
WP_NANOMATERIAL_INDUCED_APOPTOSIS,3.73780200390825
REACTOME_RESPONSE_TO_METAL_IONS,3.73745356015968
RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP,3.73686874060509
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,-3.73380559460252
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,-3.73020306109019
GOLDRATH_IMMUNE_MEMORY,-3.72874353621926
KEGG_PYRIMIDINE_METABOLISM,3.72793885302367
MEISSNER_NPC_ICP_WITH_H3K4ME3,3.72522718001773
REACTOME_PHOSPHOLIPID_METABOLISM,-3.7249285988966
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP,-3.72441056436234
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,-3.71845095259638
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN,3.7179968860772
REACTOME_MITOTIC_PROMETAPHASE,-3.71309598036475
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP,3.71166227233782
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP,3.71032650288821
VIETOR_IFRD1_TARGETS,3.70971965138928
WANG_RESPONSE_TO_FORSKOLIN_DN,-3.70630318269962
BROWNE_HCMV_INFECTION_10HR_DN,-3.70516751094694
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN,3.70399517400037
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN,-3.69921465240245
REACTOME_STIMULI_SENSING_CHANNELS,-3.69875470847312
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB,3.69612135925069
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE,-3.69439328062499
MODY_HIPPOCAMPUS_NEONATAL,3.69179990180377
BIOCARTA_SM_PATHWAY,3.69057808354623
ABE_VEGFA_TARGETS,-3.68787230281291
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE,3.68765004079976
REACTOME_LAMININ_INTERACTIONS,3.68763701725161
MACLACHLAN_BRCA1_TARGETS_DN,-3.6857089020032
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2,-3.68487704122377
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE,-3.68429781484726
WP_METHYLATION_PATHWAYS,3.68344981096822
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,-3.68342362228483
SCHUHMACHER_MYC_TARGETS_DN,3.68221301651315
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,3.68095382576295
EHRLICH_ICF_SYNDROM_DN,3.67651496413088
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP,3.67398770662588
WHITFIELD_CELL_CYCLE_M_G1,-3.67232508630268
INAMURA_LUNG_CANCER_SCC_UP,-3.67030707991844
LIU_CMYB_TARGETS_DN,-3.66947838479402
PID_IL2_STAT5_PATHWAY,-3.66858808145894
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS,3.66772969058687
THUM_MIR21_TARGETS_HEART_DISEASE_DN,3.66581475584425
EPPERT_CE_HSC_LSC,3.6657632060667
CHEN_HOXA5_TARGETS_6HR_DN,-3.66482713082945
KIM_MYCL1_AMPLIFICATION_TARGETS_UP,-3.66399045008933
VERRECCHIA_EARLY_RESPONSE_TO_TGFB1,3.66251858718734
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN,3.66055450569693
KEGG_FATTY_ACID_METABOLISM,-3.66023675226475
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,3.65928849052722
BROWN_MYELOID_CELL_DEVELOPMENT_UP,3.65656130084884
REACTOME_PI_METABOLISM,-3.65456499260957
YIH_RESPONSE_TO_ARSENITE_C3,3.65383696017193
SU_SALIVARY_GLAND,3.65372192224676
PID_HIF1_TFPATHWAY,3.65334869119775
LU_IL4_SIGNALING,3.65227331377703
KAYO_AGING_MUSCLE_DN,3.65100604371411
REACTOME_PTK6_EXPRESSION,-3.65068715081672
GALLUZZI_PERMEABILIZE_MITOCHONDRIA,3.65061639241124
MATTIOLI_MGUS_VS_MULTIPLE_MYELOMA,3.6496873654745
WILLIAMS_ESR2_TARGETS_UP,-3.64913574547001
MULLIGHAN_NPM1_SIGNATURE_3_UP,-3.64876630963695
REACTOME_ION_HOMEOSTASIS,-3.64748531324136
SCHRAETS_MLL_TARGETS_DN,3.6473930322052
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP,3.64489553682719
WP_ROLE_OF_ALTERED_GLYCOLYSATION_OF_MUC1_IN_TUMOUR_MICROENVIRONMENT,3.64395966898672
BIOCARTA_IL1R_PATHWAY,3.64193734168829
WP_LEPTIN_AND_ADIPONECTIN,-3.64029273930467
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP,3.63973606049244
WP_HEPATITIS_B_INFECTION,3.63591550564884
FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES,3.63098011539823
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,-3.63084591263983
FOURNIER_ACINAR_DEVELOPMENT_LATE_2,3.62890100502179
HOWLIN_PUBERTAL_MAMMARY_GLAND,3.62812092454565
YIH_RESPONSE_TO_ARSENITE_C5,3.62707547431239
SCIBETTA_KDM5B_TARGETS_DN,-3.62626636356985
YANG_BREAST_CANCER_ESR1_BULK_UP,-3.62425090812222
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-3.62255311603156
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,3.62170218015012
RASHI_RESPONSE_TO_IONIZING_RADIATION_6,-3.61889142506945
LU_TUMOR_ENDOTHELIAL_MARKERS_UP,3.61774674627456
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP,3.61706501354493
GALE_APL_WITH_FLT3_MUTATED_DN,3.61558053680835
QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR,-3.61552884562678
CHANGOLKAR_H2AFY_TARGETS_UP,3.61479225931739
TESAR_ALK_TARGETS_EPISC_3D_UP,-3.61446314695507
TESAR_ALK_TARGETS_EPISC_4D_UP,-3.61446314695507
SHEPARD_CRASH_AND_BURN_MUTANT_UP,3.61329762695923
CHEN_LIVER_METABOLISM_QTL_CIS,3.61106332236663
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,-3.60928083361669
MUNSHI_MULTIPLE_MYELOMA_DN,-3.6076959200167
BENPORATH_ES_CORE_NINE_CORRELATED,3.605566304844
PID_BMP_PATHWAY,-3.60470598253352
GERHOLD_RESPONSE_TO_TZD_DN,-3.60159531449495
PID_NFKAPPAB_CANONICAL_PATHWAY,3.60117857548422
BIOCARTA_MONOCYTE_PATHWAY,3.59993102242709
WP_DISORDERS_OF_THE_KREBS_CYCLE,-3.59527740008556
WILLIAMS_ESR1_TARGETS_DN,-3.59504760367229
NAKAMURA_ADIPOGENESIS_EARLY_DN,3.59428639219322
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN,3.59310336263334
LIN_APC_TARGETS,-3.59310129740917
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,-3.59302202147779
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP,-3.59225575676819
BIOCARTA_P53_PATHWAY,-3.58866356796389
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS,3.58849690525018
BIOCARTA_PDZS_PATHWAY,-3.58811829883859
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS,-3.58353258630032
KEGG_LIMONENE_AND_PINENE_DEGRADATION,-3.57833634650539
SANA_RESPONSE_TO_IFNG_DN,3.57655927086041
REN_BOUND_BY_E2F,-3.57599593797978
SESTO_RESPONSE_TO_UV_C4,3.57580626357971
REACTOME_RET_SIGNALING,-3.57502135418632
REACTOME_VLDL_ASSEMBLY,3.57402758079709
PID_EPHB_FWD_PATHWAY,-3.57171719645737
STEIN_ESRRA_TARGETS_DN,-3.57066794157451
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP,-3.5699541319585
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN,-3.56570212482854
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP,-3.56547795731168
EPPERT_PROGENITOR,-3.56262560584931
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,-3.56117807470667
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP,-3.55887194684951
WP_VALPROIC_ACID_PATHWAY,-3.55578479326709
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP,3.55362263767993
GENTILE_UV_LOW_DOSE_DN,-3.55286771414279
KOYAMA_SEMA3B_TARGETS_UP,3.55010920942563
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP,-3.54974342114453
WP_PARKINSONS_DISEASE_PATHWAY,3.54805548354576
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,3.54527604888903
HOLLMANN_APOPTOSIS_VIA_CD40_UP,-3.54509543108913
SHANK_TAL1_TARGETS_DN,-3.54341698150207
BIOCARTA_AKAPCENTROSOME_PATHWAY,-3.54322071944692
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88,3.54234436651186
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP,3.54084232029551
PLASARI_NFIC_TARGETS_BASAL_DN,-3.54014220711876
COWLING_MYCN_TARGETS,-3.53927737771706
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP,-3.53420388362471
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,3.53134221027068
WP_ID_SIGNALING_PATHWAY,-3.53094679014801
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN,3.52506405435978
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS,3.52478573637662
BIOCARTA_PLC_PATHWAY,-3.52418859479155
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,3.52273956785105
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,-3.52063888369734
REACTOME_SEROTONIN_RECEPTORS,3.51860301664569
PID_IL23_PATHWAY,3.51742201380745
WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS,3.51634213855871
TESAR_ALK_TARGETS_HUMAN_ES_4D_DN,3.5159476794257
SANA_TNF_SIGNALING_UP,3.51465125124519
ELVIDGE_HYPOXIA_UP,3.511209289786
GRANDVAUX_IRF3_TARGETS_UP,-3.50923283409526
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,3.50855838869105
LEE_AGING_CEREBELLUM_DN,3.50773279476825
PID_ARF6_DOWNSTREAM_PATHWAY,3.50712947407359
BIOCARTA_TID_PATHWAY,3.50697490075993
WHITFIELD_CELL_CYCLE_G2_M,-3.50690848905983
KIM_WT1_TARGETS_UP,3.50616882995272
AMIT_EGF_RESPONSE_20_HELA,3.50558306680364
SAGIV_CD24_TARGETS_UP,-3.50543448188472
MUNSHI_MULTIPLE_MYELOMA_UP,3.50490189681089
BIOCARTA_PKC_PATHWAY,-3.50406101620207
VALK_AML_WITH_FLT3_ITD,-3.50383874234706
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,3.50264340494927
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,3.499536744622
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,3.49931439034947
WIKMAN_ASBESTOS_LUNG_CANCER_UP,-3.49835985071117
OKAWA_NEUROBLASTOMA_1P36_31_DELETION,3.49831184065244
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON,-3.49804162293586
REACTOME_PLATELET_SENSITIZATION_BY_LDL,-3.4959699644297
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,3.49356219956935
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,3.49292595040688
WP_OSTEOBLAST_DIFFERENTIATION,-3.49096073047974
NAKAMURA_METASTASIS_MODEL_DN,-3.49010169803769
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,-3.48731561388423
SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP,3.486128857514
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,3.48494317107727
WP_P38_MAPK_SIGNALING_PATHWAY,3.48423165689359
MOTAMED_RESPONSE_TO_ANDROGEN_UP,-3.48072948746043
LEE_AGING_MUSCLE_DN,3.47979079769739
BIOCARTA_EPONFKB_PATHWAY,3.47711894941866
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,-3.47707474530505
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,-3.4767013073109
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN,-3.47626912845105
MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP,3.4752642716656
TESAR_ALK_TARGETS_HUMAN_ES_5D_DN,3.47362518488828
ZHAN_MULTIPLE_MYELOMA_MF_DN,-3.47326388687682
KEGG_VIBRIO_CHOLERAE_INFECTION,3.47154032524618
ENK_UV_RESPONSE_KERATINOCYTE_DN,-3.46986041316992
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,3.46977843457535
MURATA_VIRULENCE_OF_H_PILORI,3.46924314019518
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE,3.46844918871039
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1,-3.46720236479494
LIAN_LIPA_TARGETS_3M,3.46541864751562
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,-3.46539792120813
PROVENZANI_METASTASIS_DN,3.46202453429847
PASTURAL_RIZ1_TARGETS_UP,3.46196558858207
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR,-3.46124749106131
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,-3.45693564171845
NOJIMA_SFRP2_TARGETS_UP,3.45436759963543
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,3.45405778938262
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER,3.4535710943258
KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP,-3.45348719889106
CUI_TCF21_TARGETS_UP,3.45338757537134
WP_MELATONIN_METABOLISM_AND_EFFECTS,-3.45123614883498
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN,3.45076305683096
SABATES_COLORECTAL_ADENOMA_SIZE_UP,-3.4501089630151
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,3.44966662195106
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12,3.44760172099273
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,-3.44741186658759
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN,-3.44703749309082
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP,3.44634918465902
REACTOME_CELLULAR_SENESCENCE,3.44352214779654
BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP,3.44345841085363
NOJIMA_SFRP2_TARGETS_DN,3.44209962907859
LE_EGR2_TARGETS_UP,3.44193844534947
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY,-3.44121722818714
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,-3.44067814151829
BIOCARTA_G1_PATHWAY,3.43984811679015
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY,3.43852020038211
AKL_HTLV1_INFECTION_DN,3.43337620987503
BIOCARTA_MAL_PATHWAY,-3.42730620930629
YANG_BREAST_CANCER_ESR1_DN,3.42532986746876
REACTOME_PURINE_CATABOLISM,3.42432600345473
CERVERA_SDHB_TARGETS_1_UP,3.42239639619682
KEGG_MAPK_SIGNALING_PATHWAY,3.42239617196014
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,3.42224234297992
PARENT_MTOR_SIGNALING_DN,3.420810081908
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,-3.41924522613324
LASTOWSKA_COAMPLIFIED_WITH_MYCN,3.41923644959548
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,3.4174898339029
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,-3.41595362409103
REACTOME_METABOLISM_OF_NUCLEOTIDES,3.41339206884231
FOSTER_TOLERANT_MACROPHAGE_UP,3.41323002376397
SMIRNOV_RESPONSE_TO_IR_2HR_DN,3.41286592823845
BIOCARTA_IGF1R_PATHWAY,-3.41264088352142
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,3.41139871825872
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,3.41076122432766
SEMENZA_HIF1_TARGETS,3.40974461607226
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN,-3.40972259590752
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10,3.40709361041266
MARKS_HDAC_TARGETS_DN,3.40485724741609
BIOCARTA_STRESS_PATHWAY,3.4040500353357
KEGG_AXON_GUIDANCE,-3.40164341230573
PASINI_SUZ12_TARGETS_UP,3.40059002423613
AMIT_EGF_RESPONSE_40_HELA,3.40030620040076
ALONSO_METASTASIS_NEURAL_UP,-3.3990618978322
PID_TCPTP_PATHWAY,-3.39826102736479
PID_E2F_PATHWAY,3.39790811585538
SEMBA_FHIT_TARGETS_DN,-3.39725337566138
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN,3.3965630701733
MEBARKI_HCC_PROGENITOR_WNT_DN_BLOCKED_BY_FZD8CRD,3.39545599952359
WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS,3.39507090089678
RASHI_NFKB1_TARGETS,3.39465564673906
WIERENGA_STAT5A_TARGETS_GROUP2,3.39286674804202
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP,3.39107930488692
LEE_EARLY_T_LYMPHOCYTE_UP,-3.39107153011451
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP,-3.38798910734482
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON,3.38750204181932
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,-3.38647353518885
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP,-3.38589099543134
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP,-3.38572180615562
WP_IL1_SIGNALING_PATHWAY,-3.38405363308292
KIM_ALL_DISORDERS_DURATION_CORR_UP,-3.38151433092955
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,3.38126735640641
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN,-3.3782185756656
OUYANG_PROSTATE_CANCER_MARKERS,-3.37808172035396
BRUNO_HEMATOPOIESIS,3.37777183173263
JIANG_HYPOXIA_CANCER,3.37672100850036
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,3.37630603169242
REACTOME_HDACS_DEACETYLATE_HISTONES,-3.37455548500079
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5,-3.37455070355373
BURTON_ADIPOGENESIS_7,3.37049189323387
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,3.37042547600405
RIZ_ERYTHROID_DIFFERENTIATION,-3.3676963947992
VISALA_AGING_LYMPHOCYTE_DN,-3.36763284429535
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,3.36736010712851
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP,3.36557500654121
